SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
CM,CM_22,Skidegate,1989,144321.883,NA,9374.868292,142658.9159,19388.98153,381.4192843,0,171804.185,0.23279565,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1990,133368.3177,NA,10189.51837,78779.84646,20169.71181,683.5066667,0,109822.5833,0.393723397,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1991,164602.4143,NA,5626.908682,81952.05083,36144.29856,441.3570511,0,124164.6151,0.436896965,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1992,110066.7181,NA,5853.485721,146858.7861,23339.26179,839.0483458,0,176890.582,0.365771985,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1993,127922.0779,NA,10489.4972,94830.32708,44369.4486,862.5309194,0,150551.8038,0.321817735,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1994,71773.24801,NA,6773.326108,180278.595,45611.22311,341.0814924,0,233004.2257,0.310955433,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1995,98202.50774,NA,12876.53172,185324.0794,18036.62187,273.9762813,0,216511.2093,0.093719585,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1996,144017.5932,NA,13236.90917,73285.04076,14488.05256,194.7605873,0,101204.7631,0.258321897,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1997,104116.017,NA,5234.43813,58866.76174,10299.07265,202.8812657,0,74603.15378,0.169632888,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1998,189591.8169,NA,4204.601908,41846.41471,10728.49966,210.0251197,0,56989.54139,0.204618901,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,1999,193328.7155,NA,2988.911059,43591.23012,11106.27153,135.6333479,0,57822.04606,0.211022975,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2000,75314.37429,NA,3113.535787,45126.16429,7172.383912,169.0592278,0,55581.14321,0.222747046,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2001,77759.84121,NA,3223.169593,29142.28901,8939.967235,101.6981337,0,41407.12397,0.000954974,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2002,53285.82134,NA,2081.509503,36324.20017,5377.866647,242.3436061,0,44025.91992,0.036940206,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2003,56016.37076,NA,2594.482809,21850.94189,12815.29512,275.7070434,0,37536.42687,0.028113195,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2004,59666.22719,NA,1560.719653,52070.13998,14579.57643,150.3741252,0,68360.81019,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2005,35015.53698,NA,3719.148182,59238.63465,7951.886269,212.7899882,0,71122.45909,0.091265591,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2006,43901.49355,NA,4231.163205,32309.50416,11252.47966,280.351105,0,48073.49813,0.085922376,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2007,28891.51524,NA,2307.730183,45720.22613,14825.15758,127.3249881,0,62980.43888,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2008,67458.35759,NA,3265.600898,60236.46142,6733.032183,107.8157906,0,70342.9103,0.020178735,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2009,78325.86459,NA,4302.433719,27357.14822,5701.372515,456.7604048,NA,37817.71486,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2010,39706.99484,NA,1954.004505,23165.38652,24153.80164,NA,NA,49273.19266,0.070527448,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2011,60451.70119,NA,1654.604831,98139.90392,NA,NA,NA,99794.50875,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2012,79645.20028,NA,7009.715077,NA,NA,NA,NA,7009.715077,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2013,36171.87162,NA,NA,NA,NA,NA,NA,NA,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2014,30629.48595,NA,NA,NA,NA,NA,NA,NA,0,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2015,73150.88265,NA,NA,NA,NA,NA,NA,NA,0.436266576,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2016,30832.88085,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2017,59873.29931,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2018,106941.9943,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_22,Skidegate,2019,83230.56113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05402,0.75631,0.18614,0.00352,0
CM,CM_23,West Haida Gwaii,1954,222824.3321,NA,24097.70821,87261.887,6828.216596,557.7551001,0,118745.5669,0.358619118,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1955,29185.2033,NA,10257.91331,22510.46192,10136.63446,1861.303391,0,44766.31308,0.377272971,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1956,68101.93936,NA,2646.17664,33417.26508,33827.30539,1221.476003,0,71112.22312,0.535146527,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1957,289193.5524,NA,3928.306161,111517.8845,22199.09014,1827.769318,0,139473.0501,0.018688559,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1958,119060.7038,NA,13109.28323,73183.3512,33217.85754,6739.623559,0,126250.1155,0.050918695,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1959,26837.1169,NA,8602.936498,109508.7285,122485.8373,1686.372379,0,242283.8746,0.170701224,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1960,47338.17153,NA,12873.10053,403796.9119,30648.11128,2706.660163,0,450024.7839,0.014628156,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1961,157069.1939,NA,47467.61571,101037.091,49190.80916,2122.826487,0,199818.3424,0.020270769,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1962,104028.4058,NA,11877.23251,162166.478,38580.22298,2503.169292,0,215127.1027,0.011221024,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1963,157323.7054,NA,19063.18704,127186.7446,45492.56853,1846.65401,0,193589.1541,0.000679023,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1964,380190.4894,NA,14951.20774,149974.5529,33561.0677,3582.684989,0,202069.5133,0.34506556,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1965,70249.78376,NA,17629.98734,110640.1834,65111.67378,2541.7923,0,195923.6368,0.516358309,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1966,188668.1641,NA,13006.10666,214652.5132,46194.5026,2622.24017,0,276475.3626,0.190723159,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1967,150858.1334,NA,25233.08799,152288.6067,47656.56124,1559.479286,0,226737.7352,0.174938254,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1968,160293.8358,NA,17902.01174,157108.5497,28341.95775,1347.16423,0,204699.6835,0.256537926,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1969,113156.0696,NA,18468.61143,93434.43511,24483.34647,934.3406581,0,137320.7337,0.288582506,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1970,127337.57,NA,10983.51604,80713.81898,16980.69585,517.1786548,0,109195.2095,0.587351611,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1971,142463.1411,NA,9488.167019,55979.96226,9399.198635,1146.156419,0,76013.48433,0.34927922,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1972,116718.147,NA,6580.623223,30986.17332,20830.23294,640.8107865,0,59037.84027,0.483228996,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1973,78442.67475,NA,3642.523566,68670.66367,11646.08751,1120.464316,0,85079.73906,0.416010548,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1974,52728.50363,NA,8072.455676,38393.45246,20363.30497,1935.760591,0,68764.9737,0.545580328,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1975,38454.49976,NA,4513.272869,67131.35043,35180.48963,700.2796466,0,107525.3926,0.522169202,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1976,41818.58944,NA,7891.504492,115978.9033,12726.87385,1651.205702,0,138248.4873,0.061226099,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1977,81876.10786,NA,13633.69022,41956.46186,30008.99251,583.5804622,0,86182.72505,0.170635355,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1978,45239.89534,NA,4932.115995,98930.11939,10605.98428,1858.026956,0,116326.2466,0.18035839,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1979,84962.34843,NA,11629.55127,34964.56241,33767.75949,2111.838147,0,82473.71131,0.119639197,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1980,116861.6949,NA,4110.1959,111321.5806,38380.52102,1453.09488,0,155265.3924,0.299105332,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1981,54448.94759,NA,13086.20708,126528.3906,26408.52882,1229.233987,0,167252.3605,0.097285942,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1982,98115.25991,NA,14873.81613,87060.53389,22340.08365,1187.753618,0,125462.1873,0.310129461,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1983,44111.54556,NA,10234.24361,73648.16203,21586.21994,986.7940659,0,106455.4196,0.122425994,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1984,77068.14613,NA,8657.576494,71162.91274,17933.98345,1430.524006,0,99184.99669,0.518434771,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1985,106662.8834,NA,8365.427508,59122.64877,25998.32603,1559.906112,0,95046.30842,0.413612223,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1986,101637.1962,NA,6950.056052,85708.22552,28349.71487,619.4373144,0,121627.4338,0.187934756,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1987,83136.87226,NA,10075.27545,93460.00787,11257.64628,2002.398838,0,116795.3284,0.21478002,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1988,94087.05003,NA,10986.5222,37112.88509,36391.57233,935.0616768,0,85426.0413,0.080322186,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1989,55425.97208,NA,4362.738088,119971.4584,16993.79964,1002.983403,0,142330.9795,0.347892779,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1990,75339.18651,NA,14103.02782,56023.16128,18228.20827,568.5106859,0,88922.90805,0.388554158,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1991,92690.07798,NA,6585.701405,60092.61456,10332.10635,580.0953131,0,77590.51763,0.3101304,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1992,43408.03506,NA,7064.078626,34061.67382,10542.64522,1775.098965,0,53443.49664,0.186411158,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1993,118554,NA,4004.058465,34755.75364,32260.62718,2279.077905,0,73299.51719,0.312618488,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1994,64977.62744,NA,4085.649763,106353.0439,41419.93437,1568.447788,0,153427.0758,0.193218722,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1995,72672.19378,NA,12502.13974,136548.3713,28504.95119,886.4031355,0,178441.8654,0.158785512,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1996,48167.39886,NA,16051.69684,93971.77274,16109.4799,1396.279642,0,127529.2291,0.01633599,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1997,46552.61231,NA,11046.6818,53107.83988,25375.96937,1177.178642,0,90707.66969,0.068298232,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1998,135657.8197,NA,6242.996071,83656.51323,21394.03044,1772.820613,0,113066.3604,0.112732688,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,1999,168372.1669,NA,9834.090119,70529.32501,32219.22044,2712.559439,0,115295.195,0.142284319,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2000,108368.9415,NA,8290.947249,106216.539,49298.02254,1193.29476,0,164998.8036,0.197828949,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2001,76301.42233,NA,12486.09315,162519.9264,21686.92457,1053.135511,0,197746.0797,0.00061329,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2002,119036.9936,NA,19104.73603,71494.90395,19139.67207,914.3396096,0,110653.6517,0.010212959,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2003,101342.2186,NA,8404.454135,63097.4213,16617.19704,779.9384342,0,88899.0109,0.000505857,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2004,143421.8465,NA,7417.303248,54781.62209,14174.5917,1688.738501,0,78062.25553,0.060746684,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2005,150918.967,NA,6439.754511,46729.12789,30691.11315,1361.522433,0,85221.51798,0.354053157,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2006,86936.70988,NA,5493.158119,101178.8545,24744.29228,1793.575107,0,133209.88,0.154161037,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2007,90709.34631,NA,11893.89726,81574.07445,32596.41237,748.9294612,0,126813.3135,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2008,78754.48834,NA,9589.292794,107460.0211,13611.035,877.7703566,NA,131538.1192,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2009,67178.1597,NA,12632.26843,44871.2604,15952.58788,NA,NA,73456.1167,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2010,145455.5125,NA,5274.759866,52590.61671,NA,NA,NA,57865.37658,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2011,117271.5274,NA,6182.194837,NA,NA,NA,NA,6182.194837,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2012,154485.3667,NA,NA,NA,NA,NA,NA,NA,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2013,64507.27487,NA,NA,NA,NA,NA,NA,NA,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2014,75604.68188,NA,NA,NA,NA,NA,NA,NA,0,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2015,126386.8161,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2016,74916.96893,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2017,88396.70969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2018,69330.63912,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_23,West Haida Gwaii,2019,47778.18055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08177,0.6956,0.211,0.01161,0
CM,CM_24,North Haida Gwaii,1954,193823.3514,NA,22332.71215,30888.03457,6503.852289,266.5820405,0,59991.18105,0.146515742,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1955,79300.58906,NA,3518.121524,21346.30655,5054.823922,450.2964132,0,30369.54841,0.077715156,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1956,30208.85231,NA,2431.326615,16590.44766,8538.343685,279.26139,0,27839.37935,0.365137158,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1957,224835.0877,NA,1889.638231,28023.71481,5295.244767,224.5819917,0,35433.1798,0.200739369,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1958,35508.43799,NA,3191.877879,17379.5334,4258.435498,1736.431139,0,26566.27791,0.198715885,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1959,28685.85601,NA,1979.514442,13976.61963,32925.52508,2827.018694,0,51708.67784,0.063322017,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1960,21965.12842,NA,1591.925386,108064.9314,53604.81786,1822.979247,0,165084.6539,0.077171748,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1961,39385.74752,NA,12308.50608,175936.4795,34566.6163,805.593451,0,223617.1953,0.020377779,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1962,21965.12842,NA,20039.01912,113451.1602,15275.34654,908.3538941,0,149673.8798,0.119071067,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1963,15905.78265,NA,12921.99307,50135.24529,17223.84969,1164.228831,0,81445.31688,0.206771815,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1964,141637.2074,NA,5710.362864,56530.43136,22075.64971,738.3250068,0,85054.76895,0.08643845,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1965,242487.4436,NA,6438.769255,72454.53389,13999.82872,1215.92389,0,94109.05576,0.039320336,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1966,141637.2074,NA,8252.511328,45948.86573,23055.87113,554.209343,0,77811.45753,0.129810871,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1967,47717.34796,NA,5233.537704,75671.72055,10508.69984,1301.943585,0,92715.90167,0.336595529,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1968,56806.36661,NA,8618.94622,34490.62466,24686.94278,807.1506415,0,68603.6643,0.299577719,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1969,68167.63994,NA,3928.453548,81025.06406,15304.87337,1112.009872,0,101370.4009,0.344220357,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1970,36944.81198,NA,9228.687607,50232.15537,21085.49433,919.7921474,0,81466.12945,0.439566735,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1971,73889.62396,NA,5721.400842,69204.74292,17440.73735,1001.320165,0,93368.20128,0.319395075,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1972,11435.29895,NA,7882.362831,57242.2788,18986.63959,1050.799696,0,85162.08092,0.768904386,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1973,65093.24015,NA,6519.848087,62316.08763,19924.85103,620.5684208,0,89381.35517,0.440033886,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1974,54537.57959,NA,7097.750706,65395.39325,11766.9746,328.5666428,0,84588.6852,0.243238053,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1975,87963.83804,NA,7448.481062,38620.41078,6230.151601,613.2905233,0,52912.33396,0.114041151,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1976,80047.09262,NA,4398.832762,20447.99298,11628.97397,1308.197077,0,37783.99679,0.025293443,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1977,84445.28452,NA,2329.009444,38167.47862,24805.51904,624.8048041,0,65926.81191,0.055459762,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1978,87963.83804,NA,4347.244165,81414.24344,11847.30324,943.1075764,0,98551.89842,0.062433126,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1979,49259.7493,NA,9273.014816,38884.05755,17882.83536,1673.476093,0,67713.38381,0.110961542,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1980,19071.53398,NA,4428.86191,58693.28954,31731.79624,2556.865733,0,97410.81343,0.349899982,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1981,38455.71605,NA,6685.117008,104146.9916,48482.28355,951.9449025,0,160266.3371,0.297716166,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1982,104737.1128,NA,11862.25599,159123.7994,18050.40526,567.9070677,0,189604.3677,0.103303558,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1983,53150.17666,NA,18124.0688,59243.27107,10768.43071,378.4379501,0,88514.20853,0.047251278,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1984,78162.0245,NA,6747.759447,35343.08789,7175.791739,171.4927541,0,49438.13183,0.071776437,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1985,95357.66989,NA,4025.548402,23551.68036,3251.778231,53.91232619,0,30882.91932,0.361803908,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1986,125059.2392,NA,2682.516863,10672.66781,1022.264349,198.9620191,0,14576.41104,0.452195138,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1987,78162.0245,NA,1215.608013,3355.175857,3772.639643,1114.887728,0,9458.311242,0.080393548,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1988,42989.11347,NA,382.1517479,12382.18809,21140.06311,698.8788993,0,34603.28185,0.152188627,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1989,28529.13894,NA,1410.320955,69383.84325,13251.86713,603.4802458,0,84649.51158,0.155670418,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1990,6987.338876,NA,7902.76221,43493.9795,11442.95534,116.9964075,0,62956.69346,0.543664712,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1991,1881.708945,NA,4953.928198,37556.94651,2218.439916,1064.510049,0,45793.82467,0.609084941,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1992,9090.421969,NA,4277.705064,7281.146067,20184.82135,584.0855148,0,32327.758,0.488280595,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1993,75844.42063,NA,829.3164992,66248.64237,11075.20007,587.2127111,0,78740.37165,0.238077979,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1994,48482.2505,NA,7545.665429,36349.93621,11134.49674,200.000675,0,55230.09905,0.223039634,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1995,29998.3925,NA,4140.227591,36544.55392,3792.334227,66.9778853,0,44544.09362,0.443259331,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1996,9544.943068,NA,4162.394387,12446.82772,1270.008348,125.3949084,0,18004.62536,0.086267992,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1997,48212.63824,NA,1417.683356,4168.296929,2377.688991,590.4629362,0,8554.132213,0.492741709,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1998,49687.74312,NA,474.7655637,7803.817774,11196.12623,58.16500565,0,19532.87457,0.047223893,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,1999,51240.48509,NA,888.8483732,36746.82819,1102.901987,37.62021557,0,38776.19877,0.022682203,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2000,17625.75929,NA,4185.433259,3619.836807,713.3397482,318.3209166,0,8836.930731,0.012960811,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2001,5980.16833,NA,412.2964106,2341.253809,6035.876165,331.2846102,NA,9120.710994,0,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2002,11181.04219,NA,266.6668673,19810.36118,6281.688631,NA,0,26358.71668,0.001333674,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2003,52719.90501,NA,2256.383711,20617.14277,NA,625.7144547,NA,23499.24093,0,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2004,5193.304076,NA,2348.275464,NA,11864.55167,NA,0,14212.82714,0,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2005,3358.947819,NA,NA,38940.66868,NA,451.1638625,0,39391.83254,0,NA,0.07939,0.69702,0.21237,0.0112,0
CM,CM_24,North Haida Gwaii,2006,27540.24889,NA,4435.309872,NA,8554.791918,67.2,NA,13057.30179,0.03100685,NA,0.07939,0.69702,0.21237,0.0112,0
